site,event,date,white_id,black_id,result,white_elo,black_elo,white_rating_diff,black_rating_diff,varient,time_control,eco,termination,moves,black_title,white_title,win/lose,my_rating,oponent_rating,year,month,day,weekday,UTCdate_time,total_moves
https://lichess.org/CpdfR28A,Rated Blitz game,2020-12-19 00:00:00,aabbaabb,Lovelishkumar,White won,1847,1757,4,-4,Standard,180+2,C48,Normal,1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bb5 Bc5 5. Nxe5 Nxe5 6. d4 Bxd4 7. Qxd4 Nc6 8. Bxc6 bxc6 9. e5 Nh5 10. Qg4 g6 11. Bg5 1-0,no title,no title,lose,1757,1847,2020,12,19,5,2020-12-19 22:09:20,11
https://lichess.org/xGzbIakZ,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,dyar22,White won,1751,1799,6,-9,Standard,180+2,C50,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d3 Nf6 5. Ng5 O-O 6. Nf3 h6 7. O-O d5 8. h3 d4 9. Nh4 Na5 10. Nf5 Nxc4 11. dxc4 Nxe4 12. Qf3 Nf6 13. Nxh6+ gxh6 14. Bxh6 Kh7 15. Bxf8 Bxf8 16. Re1 Bd6 17. c5 Bxc5 18. Rxe5 Bd6 19. Rg5 Qe7 20. Nd2 Be6 21. Ne4 Nxe4 22. Qxe4+ f5 23. Qh4# 1-0,no title,no title,win,1751,1799,2020,12,19,5,2020-12-19 22:01:49,23
https://lichess.org/wvuPxCil,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,pegasusbigbang22,Black won,1756,1782,-5,6,Standard,180+2,B08,Time forfeit,1. e4 d6 2. Nf3 Nf6 3. Nc3 g6 4. d4 Bg7 5. Be3 c6 6. Be2 b5 7. a3 O-O 8. O-O Bb7 9. h3 Nbd7 10. Qd2 c5 11. d5 b4 12. axb4 cxb4 13. Nb5 Nxe4 14. Qxb4 Nec5 15. Nxa7 Bxd5 16. Nb5 Rb8 17. c4 Bc6 18. Nfd4 Qb6 19. Nxc6 Qxc6 20. Bf3 Qb6 21. b3 Bxa1 22. Rxa1 Ne5 23. Bd5 e6 24. Bxc5 dxc5 25. Qc3 exd5 26. Qxe5 dxc4 27. bxc4 Rfe8 28. Qd5 Rbd8 29. Qg5 Qc6 30. Ra7 Rd1+ 31. Kh2 Qe6 32. Nc7 Qd6+ 33. g3 Re2 34. Kg2 Rdd2 0-1,no title,no title,lose,1756,1782,2020,12,19,5,2020-12-19 21:52:05,34
https://lichess.org/JJbUKG6S,Rated Blitz game,2020-12-19 00:00:00,kibos,Lovelishkumar,White won,1790,1761,9,-5,Standard,180+2,D30,Normal,1. d4 d5 2. c4 e6 3. a3 c5 4. e3 dxc4 5. Bxc4 cxd4 6. exd4 Nc6 7. Nf3 Nge7 8. O-O Nf5 9. d5 exd5 10. Bxd5 Bd7 11. Ng5 Nd6 12. Qf3 Qf6 13. Qxf6 gxf6 14. Nf3 Bg7 15. Re1+ Ne7 16. Bf4 Bc6 17. Bxc6+ bxc6 1-0,no title,no title,lose,1761,1790,2020,12,19,5,2020-12-19 21:47:15,17
https://lichess.org/u2nMUoMx,Rated Blitz game,2020-12-19 00:00:00,roktur,Lovelishkumar,Black won,1794,1755,-7,6,Standard,180+2,C42,Normal,1. e4 e5 2. Nf3 Nf6 3. Bc4 Bc5 4. O-O Nc6 5. d3 d6 6. h3 h6 7. c3 Na5 8. Bb5+ c6 9. Ba4 b5 10. Bc2 O-O 11. b4 Bxf2+ 12. Rxf2 Nb7 13. Nbd2 a5 14. a3 axb4 15. cxb4 c5 16. bxc5 Nxc5 17. Bb2 Nh5 18. Nb3 Ne6 19. Kh2 Qf6 20. Qd2 Qg6 21. Nh4 Qg3+ 22. Kg1 Qxh4 23. Qb4 Qg3 24. Qxd6 Nef4 25. Kf1 Qe3 26. Bxe5 Ng3+ 27. Kg1 Nfe2+ 28. Kh2 Qxf2 29. Bxg3 Nxg3 30. Qxg3 Qxc2 31. Nd4 Qc3 0-1,no title,no title,win,1755,1794,2020,12,19,5,2020-12-19 21:36:25,31
https://lichess.org/sfYPstDJ,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,netherfiel,White won,1749,1756,6,-6,Standard,180+2,C59,Time forfeit,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 h6 9. Nh3 Bxh3 10. gxh3 Qd5 11. Rg1 Bc5 12. Nc3 Qe6 13. Bg4 Nxg4 14. Qxg4 Qxg4 15. hxg4 O-O 16. a3 Nc4 17. Ne4 Bb6 18. b3 Na5 19. d3 Bd4 20. Rb1 c5 21. c3 Bxf2+ 22. Kxf2 Rad8 23. Nxc5 f5 24. gxf5 Rxf5+ 25. Ke2 Nc6 26. Ne6 Rd7 27. Bxh6 Rf6 28. Nc5 Rdf7 29. Be3 e4 30. Rbf1 exd3+ 31. Nxd3 1-0,no title,no title,win,1749,1756,2020,12,19,5,2020-12-19 21:28:28,31
https://lichess.org/wPezp7m8,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,enjoi,Black won,1755,1758,-6,6,Standard,180+2,C59,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 h6 9. Nh3 Bd6 10. Nc3 O-O 11. d3 Re8 12. Bd2 Qc7 13. Ne4 Nxe4 14. dxe4 Rb8 15. O-O Bxh3 16. Bxa5 Qxa5 17. Qxd6 Be6 18. Qxc6 Rxb2 19. Qxe8+ Kh7 20. Bd3 Qc7 21. a4 Rb8 22. Qb5 Rxb5 23. axb5 Bc4 24. h3 Bxd3 25. cxd3 Qc5 26. Rfb1 Kg6 27. Ra6+ Kg5 28. Rc6 Qd4 29. Rd1 Qa4 30. Rb1 Qd4 31. Rb3 Qa1+ 32. Kh2 Qd4 33. Rc2 f6 34. Rbc3 Qb6 35. Rc7 Qxb5 36. Rxg7+ Kh5 37. Rxa7 Qxd3 38. Raa2 Qxe4 39. Re2 Qf4+ 40. g3 Qc4 41. Re3 Qxa2 42. Rf3 Kg6 43. h4 Qa4 44. h5+ Kxh5 45. Rxf6 Qe4 46. Rf8 Qd3 47. Rf5+ Qxf5 0-1,no title,no title,lose,1755,1758,2020,12,19,5,2020-12-19 21:19:13,47
https://lichess.org/kuttLdS0,Rated Blitz game,2020-12-19 00:00:00,mr_olesha,Lovelishkumar,White won,1791,1760,5,-5,Standard,180+2,D00,Normal,1. d4 d5 2. Bf4 Nc6 3. e3 Bf5 4. Nf3 e6 5. Bd3 Nge7 6. Ne5 Nxe5 7. Bxe5 Ng6 8. Bg3 Bd6 9. Bxf5 Bxg3 10. Bxg6 Bxf2+ 11. Kxf2 Qh4+ 12. g3 Qf6+ 13. Qf3 fxg6 14. Qxf6 gxf6 15. Rf1 O-O-O 16. Nc3 h5 17. Ke2 f5 18. Nb5 a6 19. Nc3 b5 20. b4 h4 21. a4 hxg3 22. hxg3 Rh2+ 23. Rf2 Rh3 24. Kf3 c6 25. axb5 axb5 26. Ra8+ Kd7 27. Rxd8+ Kxd8 28. Ne2 Kd7 29. Nf4 Rh6 30. g4 g5 31. Nd3 Rh3+ 32. Kg2 fxg4 33. Ne5+ Kc7 34. Nxg4 Rh4 35. Kg3 Kd6 36. Rf6 Ke7 37. Rh6 Rxh6 38. Nxh6 Kf6 39. Kg4 Kg6 40. Ng8 Kf7 41. Kxg5 Kxg8 42. Kf6 Kf8 43. Kxe6 Kg7 44. Kd6 Kg6 45. Kxc6 Kf5 46. Kxd5 Kg4 47. Kc5 Kf3 48. d5 Kxe3 49. d6 Ke4 1-0,no title,no title,lose,1760,1791,2020,12,19,5,2020-12-19 21:12:51,49
https://lichess.org/q7YWJRzG,Rated Blitz game,2020-12-19 00:00:00,delllet,Lovelishkumar,Black won,1740,1754,-6,6,Standard,180+2,A00,Normal,1. g3 e5 2. Bg2 d5 3. c4 d4 4. d3 c5 5. e3 Nc6 6. Ne2 Nge7 7. Bd2 Ng6 8. a3 h6 9. b4 b6 10. b5 Rb8 11. Bxc6+ Bd7 12. Bxd7+ Qxd7 13. O-O h5 14. exd4 cxd4 15. h4 Qg4 16. Kg2 Nxh4+ 17. Kh2 Nf3+ 18. Kg2 h4 19. Rh1 h3+ 20. Kf1 h2 21. Kg2 Nh4+ 22. Kxh2 Nf3+ 23. Kg2 Rxh1 24. Kxh1 Qh3# 0-1,no title,no title,win,1754,1740,2020,12,19,5,2020-12-19 21:07:31,24
https://lichess.org/tqi5JboK,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,boner420,White won,1748,1764,6,-6,Standard,180+2,C58,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Ba4 Be7 9. d3 O-O 10. a3 Nd5 11. b4 Bxg5 12. bxa5 Qxa5+ 13. c3 Nxc3 14. Bd2 Bxd2+ 15. Qxd2 Qxa4 16. Nxc3 Qg4 17. O-O c5 18. Rab1 Bd7 19. Ne4 f5 20. Nxc5 Bc6 21. f3 Qg6 22. Qb4 Rab8 23. Qxb8 Rxb8 24. Rxb8+ Kf7 25. Rc8 Bb5 26. Rc7+ Ke8 27. Rc1 Qd6 28. Rxg7 Bxd3 29. Nxd3 Qd4+ 30. Kh1 Kf8 31. Rxh7 Qxd3 32. Rxa7 1-0,no title,no title,win,1748,1764,2020,12,19,5,2020-12-19 21:01:08,32
https://lichess.org/KEvybLOe,Rated Blitz game,2020-12-19 00:00:00,PsilocybinChess,Lovelishkumar,Black won,1748,1742,-6,6,Standard,180+2,D00,Normal,1. d4 d5 2. Bf4 Nc6 3. e3 Bf5 4. Nf3 f6 5. Bg3 h6 6. Nh4 Bh7 7. Qh5+ Kd7 8. Qxd5+ Kc8 9. Qc4 e6 10. Qxe6+ Qd7 11. Qc4 Nge7 12. Be2 g5 13. Nf3 Nf5 14. Nbd2 Nxg3 15. hxg3 Bb4 16. O-O-O Bg8 17. Qd3 Bxa2 18. b3 Ba3# 0-1,no title,no title,win,1742,1748,2020,12,19,5,2020-12-19 20:57:29,18
https://lichess.org/RAY20CYV,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,fedelmon,White won,1736,1767,6,-6,Standard,180+2,C58,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 Bd6 9. d3 O-O 10. O-O Rb8 11. b3 Nb7 12. Bb2 h6 13. Ne4 Nd5 14. Nxd6 Qxd6 15. Re1 f5 16. Bf3 Re8 17. Nd2 Nc5 18. Nc4 Qg6 19. Nxe5 Bb7 20. Nxg6 1-0,no title,no title,win,1736,1767,2020,12,19,5,2020-12-19 20:52:53,20
https://lichess.org/UuWjomDC,Rated Blitz game,2020-12-19 00:00:00,miladfarash,Lovelishkumar,Black won,1722,1730,-6,6,Standard,180+2,C24,Normal,1. e4 e5 2. Bc4 Nf6 3. d3 Bc5 4. Bg5 h6 5. Bxf6 Qxf6 6. Nf3 d6 7. Nc3 Bg4 8. Nd5 Qd8 9. h3 Be6 10. c3 c6 11. Nb4 Bxc4 12. dxc4 a5 13. Nd3 Ba7 14. b4 b6 15. bxa5 bxa5 16. g3 Nd7 17. Nh4 Qf6 18. Nf5 g6 19. Nh4 Nc5 20. Rf1 Nxe4 21. Qf3 Qxf3 22. Nxf3 Nxc3 23. Kd2 Ne4+ 24. Kc2 Rb8 25. Rae1 f5 26. Nh4 Kf7 27. g4 Kf6 28. gxf5 gxf5 29. Rg1 Rhg8 30. Rxg8 Rxg8 31. f3 Nf2 32. f4 e4 33. Rb1 exd3+ 34. Kd2 Rg7 35. Nf3 Nxh3 36. Rh1 Rg3 37. Ne1 Kg7 38. Nxd3 Rg2+ 39. Kc3 Nf2 40. Nxf2 Rxf2 41. Rd1 Bc5 42. a4 Rxf4 43. Re1 Kf6 44. Re8 h5 45. Rc8 h4 46. Rxc6 h3 47. Rc8 Rh4 48. Rf8+ Kg5 49. Rg8+ Kf4 50. Rg1 h2 51. Rh1 Kg3 52. Kd3 Kg2 53. Rd1 h1=Q 54. Rxh1 Rxh1 55. Ke2 Rh3 56. Kd2 Kf3 57. Kd3 Kf4+ 58. Kc2 Ke4 59. Kb2 Bb4 60. Kc2 Kd4 61. Kb2 Kxc4 62. Kc2 Rh2+ 63. Kd1 Kd3 64. Kc1 Ba3+ 65. Kb1 Kc3 66. Ka1 Kb3 67. Kb1 Rh1# 0-1,no title,no title,win,1730,1722,2020,12,19,5,2020-12-19 20:42:35,67
https://lichess.org/MBSZKB2H,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,abouda1,Black won,1736,1744,-6,6,Standard,180+2,C50,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Ng5 O-O 6. Nf3 d5 7. exd5 Nxd5 8. Bg5 Qd6 9. Nc3 Nxc3 10. bxc3 Bg4 11. O-O Qg6 12. Be3 Bd6 13. Bd5 Ne7 14. Be4 f5 15. Bxb7 Rab8 16. Ba6 e4 17. Nh4 Qh5 18. Bc4+ Kh8 19. Ng6+ Nxg6 0-1,no title,no title,lose,1736,1744,2020,12,19,5,2020-12-19 20:38:45,19
https://lichess.org/wST9IGb8,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,CENECICER0,Black won,1742,1714,-6,6,Standard,180+2,B10,Normal,1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Nf6 5. Nc3 Bg4 6. h3 Bh5 7. Be2 e6 8. O-O Bb4 9. a3 Bxc3 10. bxc3 b6 11. c4 O-O 12. cxd5 Qxd5 13. c4 Qd8 14. Qd3 Bg6 15. Qc3 Nc6 16. d5 Ne4 17. Qe3 exd5 18. Rd1 Ne7 19. Nh4 Nf6 20. Nxg6 hxg6 21. Bb2 Qd6 22. Bxf6 Qxf6 23. cxd5 Nxd5 24. Qf3 Ne7 25. Rab1 Qxf3 26. Bxf3 Rad8 27. Re1 Rfe8 28. Re2 Nf5 29. Rbe1 Rxe2 30. Rxe2 Nd4 31. Re7 Nxf3+ 32. gxf3 Rd3 33. Rxa7 Rxf3 34. Rb7 Rxh3 35. a4 Ra3 36. Rxb6 Rxa4 37. Rb8+ Kh7 38. Rb3 g5 39. Rb6 f6 40. Rb5 Kg6 41. Kg2 Rg4+ 42. Kf3 Rf4+ 43. Kg2 g4 44. Kg3 Rc4 45. Rd5 f5 46. Rd6+ Kg5 47. Rd7 Rc3+ 48. Kg2 g6 49. Rd6 Rc2 50. Kg3 f4+ 51. Kg2 g3 52. Rd5+ Kg4 53. Rd6 Rxf2+ 0-1,no title,no title,lose,1742,1714,2020,12,19,5,2020-12-19 20:30:24,53
https://lichess.org/WzMvV6pG,Rated Blitz game,2020-12-19 00:00:00,ljuchio1,Lovelishkumar,Black won,1733,1736,-6,6,Standard,180+2,C47,Normal,1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. d4 exd4 5. Nxd4 Bc5 6. Nxc6 bxc6 7. Bd3 O-O 8. O-O Re8 9. Bg5 h6 10. Bh4 Be7 11. Qf3 d5 12. exd5 Nxd5 13. Bxe7 Rxe7 14. Bc4 Be6 15. Rad1 Rd7 16. Ne4 Rb8 17. b3 Qe7 18. Qg3 Bf5 19. Nd2 Bxc2 20. Rc1 Bg6 21. Nf3 Nb6 22. Ne5 Rd6 23. Nxg6 Rxg6 24. Qf4 Nxc4 25. Qxc4 Qe6 26. Qc5 a6 27. Rfe1 Qd5 28. Qa7 Qd8 29. Rcd1 Ra8 30. Qc5 Qf8 31. Qxc6 Rxc6 0-1,no title,no title,win,1736,1733,2020,12,19,5,2020-12-19 20:21:46,31
https://lichess.org/WL59kGJ1,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,Gandalf17,Black won,1741,1775,-5,5,Standard,180+2,C41,Normal,1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. Nxf7 Kxf7 7. Qf3+ Qf6 8. Qxd5+ Kg6 9. d4 Nc6 10. O-O h5 11. Qe4+ Bf5 12. Qf3 Nxd4 13. Qg3+ Kh7 14. Bg5 Qg6 15. Na3 b5 16. Bd5 Ne2+ 17. Kh1 Nxg3+ 18. hxg3 Rd8 19. c4 Qxg5 20. f4 exf4 21. gxf4 Qh4+ 22. Kg1 Bc5+ 0-1,no title,no title,lose,1741,1775,2020,12,19,5,2020-12-19 20:16:46,22
https://lichess.org/5PtvymX5,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,Masterglass,White won,1735,1759,6,-6,Standard,180+2,B10,Normal,1. e4 c6 2. Nf3 d6 3. d4 h6 4. c4 g5 5. h3 Bg7 6. Be3 Nf6 7. Nc3 g4 8. Nh2 gxh3 9. gxh3 Bxh3 10. Bxh3 Nh5 11. Qxh5 Nd7 12. Be6 Qa5 13. Qxf7+ Kd8 14. Qxg7 Kc7 15. Qxe7 Rad8 16. Rg1 Rhe8 17. Qg7 Rxe6 18. d5 Rxe4 19. O-O-O Rxc4 20. Qe7 Kc8 21. dxc6 Rxc6 22. Rg7 Rxc3+ 23. bxc3 Qxc3+ 24. Kb1 Qb4+ 25. Kc2 1-0,no title,no title,win,1735,1759,2020,12,19,5,2020-12-19 20:12:22,25
https://lichess.org/KwQAlGWq,Rated Blitz game,2020-12-19 00:00:00,Tichals_Mals,Lovelishkumar,Draw,1717,1736,0,-1,Standard,180+2,A04,Normal,1. Nf3 e5 2. Nxe5 d5 3. e3 Bd6 4. Nf3 Bg4 5. b3 Nf6 6. Bb2 O-O 7. h3 Bh5 8. Be2 h6 9. O-O c5 10. d4 Nc6 11. dxc5 Bxc5 12. Nd4 Nxd4 13. Bxh5 Nxh5 14. Qxh5 Nxc2 15. Qg4 f6 16. Nd2 Nxa1 17. Bxa1 Qa5 18. Qe6+ Kh8 19. Qxd5 Qxa2 20. Qxc5 Qxd2 21. Qb5 b6 22. Bd4 Qa5 23. Qc6 Qb4 24. Qc2 Rac8 25. Qb2 a5 26. Ra1 Rc6 27. Ra4 Qe1+ 28. Kh2 Rfc8 29. Ra1 Rc2 30. Rxe1 Rxb2 31. Bxb2 Rc2 32. Bd4 b5 33. f4 a4 34. bxa4 bxa4 35. Ra1 Rc4 36. Ra3 Kg8 37. Kg3 Kf7 38. Kf3 Ke6 39. Ke4 Rc2 40. f5+ Kf7 41. g4 Rh2 42. Rxa4 Rxh3 43. Ra7+ Kg8 44. Kf4 h5 45. g5 Rh4+ 46. Kg3 Rg4+ 47. Kf3 Rxg5 48. Ra8+ Kh7 49. e4 h4 50. Be3 Rg3+ 51. Kf4 Rg2 52. Ra1 g5+ 53. Kf3 Rg3+ 54. Ke2 g4 55. Rh1 h3 56. Bf4 Rg2+ 57. Ke3 g3 58. Rxh3+ Kg7 59. Bxg3 Ra2 60. Kf4 Kf7 61. Rh7+ Ke8 62. Bh4 Ra6 63. Rh6 Kf7 64. e5 fxe5+ 65. Kxe5 Rxh6 66. Bg5 Ra6 67. Kf4 Ke8 68. f6 Kf7 69. Kf5 Ra5+ 70. Kf4 Ra6 71. Kf5 Ra5+ 72. Kf4 Ra4+ 73. Kf5 Ra5+ 1/2-1/2,no title,no title,draw,1736,1717,2020,12,19,5,2020-12-19 20:02:46,73
https://lichess.org/WbK4yQgY,Rated Blitz game,2020-12-19 00:00:00,hpostuma,Lovelishkumar,White won,1736,1741,6,-5,Standard,180+2,C48,Normal,1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bb5 d6 5. O-O a6 6. Ba4 b5 7. Bb3 Nd4 8. Re1 Be7 9. Nxd4 exd4 10. Ne2 c5 11. Bd5 Nxd5 12. exd5 Bb7 13. Nf4 O-O 14. Qf3 Bg5 15. Nh3 h6 16. d3 Bxc1 17. Raxc1 Re8 18. Nf4 Qf6 19. h3 g5 20. Nh5 Qxf3 21. gxf3 Bxd5 22. Nf6+ 1-0,no title,no title,lose,1741,1736,2020,12,19,5,2020-12-19 19:58:02,22
https://lichess.org/tYoY3Wds,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,ezat7spring,Black won,1747,1726,-6,7,Standard,180+2,C50,Time forfeit,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d3 Bg4 5. h3 Bh5 6. Nbd2 Nf6 7. c3 Be7 8. O-O Qc8 9. Qe1 O-O 10. b4 a6 11. a4 Na7 12. b5 axb5 13. axb5 c6 14. b6 Nb5 15. Rxa8 Qxa8 16. Bxb5 cxb5 17. Nb1 Qa6 18. Be3 Bxf3 19. gxf3 Bd8 20. Kh1 Bxb6 21. Bg5 Nh5 22. Rg1 g6 23. Qf1 f5 24. Qg2 fxe4 25. fxe4 Qa2 26. Bh4 Bxf2 27. Bxf2 Qxf2 28. Qg4 Qf3+ 29. Qxf3 Rxf3 30. Kg2 Rxd3 31. Rf1 Nf4+ 32. Kf2 Rxh3 33. Na3 Rxc3 34. Nxb5 Rc6 35. Ke3 Rb6 36. Nc7 Kg7 37. Rh1 Rb3+ 38. Kd2 Rd3+ 39. Kc2 Re3 40. Ne8+ Kf7 41. Nxd6+ Kg7 42. Ne8+ Kf7 43. Nd6+ Ke6 44. Nxb7 Rh3 45. Rd1 Kf6 46. Rd6+ Kg5 47. Rd5 Kf6 48. Rd6+ Kg5 49. Rd7 h5 50. Re7 Kg4 51. Rxe5 g5 52. Nd6 Ng6 53. Re6 Nf4 54. Re5 Rh2+ 55. Kb3 h4 56. Nf7 Kf3 57. Nxg5+ Ke3 58. Re8 Re2 59. Rh8 Ng2 60. Re8 Kf4 61. Ne6+ Kxe4 62. Ng5+ Kd3 0-1,no title,no title,lose,1747,1726,2020,12,19,5,2020-12-19 19:46:54,62
https://lichess.org/W4nb4dkR,Rated Blitz game,2020-12-19 00:00:00,Mohammedfathy5000,Lovelishkumar,Black won,1773,1741,-6,6,Standard,180+2,C37,Normal,1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 Bb4+ 5. c3 Be7 6. Bc4 d6 7. Bxf7+ Kxf7 8. e5 h5 9. O-O Bg4 10. exd6 Bxd6 11. Qb3+ Kf8 12. Qxb7 Nd7 13. Nbd2 Ngf6 14. b4 Bxf3 15. Nxf3 g4 16. Ne5 Nxe5 17. dxe5 Bxe5 18. Ba3 Bxc3 19. b5+ Kg7 20. Rad1 Qb8 21. Qc6 Qb6+ 22. Qxb6 axb6 23. Rc1 Rxa3 24. Rxf4 Be5 25. Rfc4 Bd6 26. Rd4 Rha8 27. h3 Rxa2 28. hxg4 Bc5 29. Rxc5 bxc5 30. Rc4 hxg4 31. Rxc5 Rd2 32. Rxc7+ Kg6 33. Rc4 Raa2 34. b6 Rxg2+ 35. Kf1 Nd5 36. Rc6+ Kg5 37. b7 Ne3+ 38. Ke1 Rae2# 0-1,no title,no title,win,1741,1773,2020,12,19,5,2020-12-19 19:39:45,38
https://lichess.org/BtkR9NNQ,Rated Blitz game,2020-12-19 00:00:00,ChessSuc1,Lovelishkumar,Black won,1707,1736,-5,5,Standard,180+2,D00,Normal,1. d4 d5 2. Bf4 Bf5 3. e3 e6 4. c4 Nf6 5. Nc3 c5 6. Nf3 dxc4 7. Bxc4 Nc6 8. dxc5 Bxc5 9. Qxd8+ Rxd8 10. O-O O-O 11. Rad1 h6 12. h3 Nh5 13. Bc7 Rc8 14. Bh2 Nb8 15. Rd7 Nxd7 0-1,no title,no title,win,1736,1707,2020,12,19,5,2020-12-19 19:37:29,15
https://lichess.org/270H3ykb,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,N4zgul,Black won,1741,1756,-5,5,Standard,180+2,C57,Normal,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bxb5 Qxd5 7. c4 Qxg2 8. Rf1 Bd7 9. d3 h6 10. Nf3 Bg4 11. Bxc6+ Kd8 12. Bxa8 Bb4+ 13. Bd2 Bxd2+ 14. Nbxd2 Re8 15. Bc6 Re6 16. Qa4 e4 17. Ne5 Rxe5 18. Qxa7 exd3+ 19. Ne4 Rxe4+ 20. Bxe4 Qxe4+ 21. Kd2 Qe2+ 22. Kc3 Ne4+ 23. Kb4 Qxb2+ 24. Ka5 Qa3+ 0-1,no title,no title,lose,1741,1756,2020,12,19,5,2020-12-19 19:32:41,24
https://lichess.org/sbybdyRJ,Rated Blitz game,2020-12-19 00:00:00,ChukreevR,Lovelishkumar,White won,1805,1746,5,-5,Standard,180+2,A00,Normal,1. g3 e5 2. Bg2 d5 3. Nf3 e4 4. Nd4 Bc5 5. Nb3 Bb6 6. d3 f5 7. dxe4 fxe4 8. O-O Nf6 9. Nc3 O-O 10. Bg5 h6 11. Bxf6 Rxf6 12. Nxd5 c6 13. Nxf6+ Qxf6 14. Bxe4 Qxb2 15. Qd3 Qf6 16. Bh7+ Kh8 17. Be4 Nd7 18. c4 a5 19. Rac1 a4 20. Nd2 Nc5 21. Qc2 Nxe4 22. Qxe4 Bh3 23. c5 Bxf1 24. cxb6 Bh3 25. Nf3 Qb2 26. Qc2 Qxb6 27. Rb1 Qc7 28. Rb4 b5 29. Rxb5 Qd7 30. Rb4 Qd6 31. Rxa4 Re8 32. Rd4 Qe6 33. Rd2 Qf6 34. Ne1 Qe5 35. f4 Qd5 36. Rxd5 cxd5 1-0,no title,no title,lose,1746,1805,2020,12,19,5,2020-12-19 19:25:53,36
https://lichess.org/OcKiGKvS,Rated Blitz game,2020-12-19 00:00:00,Lovelishkumar,emirerden,White won,1740,1764,6,-6,Standard,180+2,B50,Normal,1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. d3 Nc6 5. a3 Bg4 6. h3 Bh5 7. Be2 e6 8. O-O Be7 9. b4 b6 10. b5 Bxf3 11. Bxf3 Ne5 12. Be2 O-O 13. f4 Ng6 14. Qe1 Nd7 15. Bf3 Rc8 16. c4 Bh4 17. Qd1 Qf6 18. e5 dxe5 19. Bb2 Qe7 20. Bc6 exf4 21. Be4 e5 22. Nc3 Nf6 23. Qa4 Nxe4 24. dxe4 Rcd8 25. Nd5 Qg5 26. Qd1 Bg3 27. Qg4 Qxg4 28. hxg4 Ra8 29. a4 Rfe8 30. Nc7 Rac8 31. Nxe8 Rxe8 32. a5 Rd8 33. axb6 axb6 34. Ra6 Rb8 35. Rd1 Bh4 36. Rd5 Bd8 37. Bxe5 Nxe5 38. Rxe5 Bf6 39. Rf5 Bd4+ 40. Kf1 g6 41. Rxf4 Kg7 42. Ra7 Bf6 43. g5 Bxg5 44. Rfxf7+ Kh6 45. Rxh7# 1-0,no title,no title,win,1740,1764,2020,12,19,5,2020-12-19 19:17:10,45
https://lichess.org/7o0XuELU,Rated Blitz game,2020-12-19 00:00:00,Xadrez877,Lovelishkumar,White won,1708,1746,7,-6,Standard,180+2,C42,Normal,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2 Qe7 6. d4 Bg4 7. Nbd2 Bxf3 8. Nxf3 h6 9. Be3 d5 10. Qb5+ Nd7 11. Qxb7 Nb6 1-0,no title,no title,lose,1746,1708,2020,12,19,5,2020-12-19 19:15:26,11
